Húzás@Év@Hét@Szám 1@Szám 2@Szám 3@Szám 4@Szám 5@Szám 6
0001@1988@43@3@16@24@26@36@40
0002@1988@51@6@9@10@24@37@38
0003@1989@11@3@6@10@17@38@43
0004@1989@27@9@10@11@14@25@28
0005@1989@31@3@13@15@28@36@43
0006@1989@35@6@9@25@33@35@39
0007@1989@39@3@9@16@23@24@26
0008@1989@43@12@19@24@28@30@39
0009@1989@47@2@15@19@21@24@31
0010@1989@52@7@11@12@16@18@39
0011@1990@4@21@28@29@40@41@43
0012@1990@8@5@7@19@26@40@44
0013@1990@12@5@13@17@25@32@37
0014@1990@17@24@26@27@40@41@44
0015@1990@21@2@6@11@12@28@37
0016@1990@26@6@8@17@28@32@39
0017@1990@30@10@11@12@29@31@42
0018@1990@34@7@9@10@12@30@41
0019@1990@39@6@10@15@22@26@38
0020@1990@43@6@24@34@37@44@45
0021@1990@47@7@19@23@38@41@43
0022@1990@52@2@16@21@28@34@41
0023@1991@4@22@28@29@36@37@41
0024@1991@9@4@11@13@26@31@35
0025@1991@13@2@23@29@32@41@45
0026@1991@17@6@20@22@33@39@44
0027@1991@21@2@4@7@8@28@44
0028@1991@26@21@27@28@31@41@42
0029@1991@30@8@22@24@27@42@43
0030@1991@34@5@8@35@38@43@44
0031@1991@39@3@4@12@19@39@44
0032@1991@43@2@3@4@16@21@29
0033@1991@48@1@6@19@29@33@42
0034@1991@53@12@13@24@29@30@32
0035@1992@3@2@10@14@26@32@41
0036@1992@5@2@3@22@23@28@31
0037@1992@7@2@4@19@21@23@28
0038@1992@9@1@11@20@28@37@42
0039@1992@11@9@18@25@28@31@42
0040@1992@13@10@16@17@18@32@36
0041@1992@15@4@11@31@35@39@41
0042@1992@17@2@7@13@24@35@36
0043@1992@19@1@4@11@18@31@45
0044@1992@21@19@21@31@32@34@45
0045@1992@24@5@13@23@24@37@38
0046@1992@26@20@21@22@33@39@44
0047@1992@28@2@9@15@21@32@40
0048@1992@30@3@11@17@24@35@37
0049@1992@32@2@16@18@23@40@45
0050@1992@35@5@6@7@11@16@45
0051@1992@37@10@12@19@28@30@44
0052@1992@39@10@18@20@37@40@45
0053@1992@41@7@14@19@37@39@40
0054@1992@43@3@13@18@24@32@36
0055@1992@46@5@18@20@24@37@44
0056@1992@48@8@22@29@39@41@45
0057@1992@50@5@16@22@40@43@44
0058@1992@52@11@14@17@22@33@38
0059@1993@2@1@6@8@18@38@39
0060@1993@4@12@15@17@28@36@37
0061@1993@6@5@6@8@13@30@38
0062@1993@8@3@25@26@27@33@35
0063@1993@10@2@5@8@11@15@21
0064@1993@12@9@12@14@15@21@22
0065@1993@14@3@5@18@24@28@29
0066@1993@16@4@11@13@27@31@36
0067@1993@19@1@2@13@25@29@38
0068@1993@21@17@18@21@25@28@35
0069@1993@23@11@27@30@34@37@45
0070@1993@25@24@27@35@37@39@45
0071@1993@28@5@18@25@32@39@45
0072@1993@30@3@29@30@34@36@43
0073@1993@32@9@19@23@24@37@43
0074@1993@34@12@16@23@31@38@45
0075@1993@36@13@14@31@33@36@39
0076@1993@38@4@6@10@21@26@35
0077@1993@41@8@11@23@32@38@43
0078@1993@43@21@33@34@36@37@43
0079@1993@44@7@19@25@28@37@44
0080@1993@45@16@17@26@29@37@45
0081@1993@46@7@21@24@25@26@31
0082@1993@47@18@20@21@26@27@43
0083@1993@49@11@24@33@34@37@45
0084@1993@50@1@3@5@6@25@35
0085@1993@51@3@4@16@35@38@42
0086@1993@52@10@11@18@31@32@35
0087@1993@53@24@29@32@38@40@45
0088@1994@1@1@11@14@18@27@42
0089@1994@2@1@15@19@25@28@39
0090@1994@3@3@11@19@21@28@40
0091@1994@4@2@6@9@11@18@35
0092@1994@5@19@24@33@34@42@45
0093@1994@6@11@12@24@31@34@36
0094@1994@7@9@15@16@19@37@43
0095@1994@8@1@12@28@30@33@42
0096@1994@9@5@10@26@28@42@43
0097@1994@10@5@23@32@33@41@44
0098@1994@11@3@12@23@24@39@41
0099@1994@12@2@8@15@31@37@43
0100@1994@13@9@22@23@29@40@42
0101@1994@14@4@6@16@19@43@45
0102@1994@15@11@25@27@30@32@45
0103@1994@16@4@9@13@15@18@27
0104@1994@17@2@9@10@11@30@40
0105@1994@18@2@6@7@12@13@41
0106@1994@19@3@4@9@17@30@41
0107@1994@20@5@18@25@28@34@45
0108@1994@21@3@7@10@23@44@45
0109@1994@22@7@9@17@24@27@35
0110@1994@23@4@15@20@39@41@45
0111@1994@24@5@9@16@20@39@44
0112@1994@25@1@17@28@33@36@38
0113@1994@26@5@12@14@15@17@20
0114@1994@27@1@10@22@25@32@37
0115@1994@28@4@11@13@15@30@34
0116@1994@29@1@13@15@21@29@44
0117@1994@30@6@10@28@29@37@45
0118@1994@31@12@14@28@30@34@43
0119@1994@32@3@5@9@28@44@45
0120@1994@33@2@24@26@32@40@44
0121@1994@34@6@9@10@23@39@43
0122@1994@35@11@16@17@19@23@45
0123@1994@36@8@20@31@42@44@45
0124@1994@37@5@11@13@27@37@40
0125@1994@38@16@21@23@26@35@36
0126@1994@39@3@6@10@12@19@37
0127@1994@40@8@19@20@21@22@24
0128@1994@41@20@31@35@36@38@40
0129@1994@42@4@7@20@23@26@27
0130@1994@43@4@10@28@29@32@42
0131@1994@44@2@4@20@22@28@36
0132@1994@45@1@3@5@13@29@44
0133@1994@46@4@24@26@29@30@40
0134@1994@47@12@13@15@22@28@32
0135@1994@48@2@16@19@21@35@41
0136@1994@49@7@13@14@21@23@27
0137@1994@50@6@7@10@32@37@44
0138@1994@51@5@9@17@32@35@41
0139@1994@52@12@15@25@26@31@45
0140@1995@1@4@17@21@28@41@43
0141@1995@2@4@10@18@27@32@43
0142@1995@3@7@8@28@32@41@45
